,Location Finding,File Sharing,Report Syncing,Chat Protocol,Map Access,Hardware Platform,Connectivity,Database,Architectural Pattern,Data Exchange Format,ENB,Risk,Optimal
164,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Push-based,Compressed XML,13.989021845260693,1.0,No
165,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,MySQL,Push-based,Unformatted data,13.831299222784338,1.0,No
166,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Peer-to-peer,XML,13.561954984438765,1.0,No
167,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Compressed XML,13.645744246287256,1.0,No
168,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Peer-to-peer,Unformatted data,13.488021623810782,1.0,No
169,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Client-Server,XML,14.23081528777986,1.0,No
170,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Client-Server,Compressed XML,14.314604549628298,1.0,No
171,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Client-Server,Unformatted data,14.15688192715194,1.0,No
172,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Push-based,XML,13.772679008042772,1.0,No
173,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Push-based,Compressed XML,13.856468269891176,1.0,No
174,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Wifi,sqLite,Push-based,Unformatted data,13.698745647414762,1.0,No
175,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,XML,13.474817275595266,1.0,No
176,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,Compressed XML,13.558606537443735,1.0,No
177,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,13.40088391496732,1.0,No
178,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,XML,14.143677578936316,1.0,No
179,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,Compressed XML,14.227466840784805,1.0,No
180,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Client-Server,Unformatted data,14.069744218308369,1.0,No
181,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Push-based,XML,13.685541299199246,1.0,No
182,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Push-based,Compressed XML,13.769330561047635,1.0,No
183,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,MySQL,Push-based,Unformatted data,13.611607938571298,1.0,No
184,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,XML,13.342263700225647,1.0,No
185,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,Compressed XML,13.426052962074083,1.0,No
186,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Peer-to-peer,Unformatted data,13.268330339597826,1.0,No
187,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,XML,14.011124003566808,1.0,No
188,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Compressed XML,14.094913265415252,1.0,No
189,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Client-Server,Unformatted data,13.937190642938795,1.0,No
190,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Push-based,XML,13.552987723829656,1.0,No
191,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Compressed XML,13.636776985678132,1.0,No
192,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Nexus I,sqLite,Push-based,Unformatted data,13.479054363201678,1.0,No
193,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,XML,13.648270321450845,1.0,No
194,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Compressed XML,13.73205958329936,1.0,No
195,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Peer-to-peer,Unformatted data,13.574336960823018,1.0,No
196,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Client-Server,XML,14.317130624792041,1.0,No
197,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Client-Server,Compressed XML,14.400919886640564,1.0,No
198,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Client-Server,Unformatted data,14.24319726416409,1.0,No
199,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Push-based,XML,13.858994345054871,1.0,No
200,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Push-based,Compressed XML,13.942783606903307,1.0,No
201,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,MySQL,Push-based,Unformatted data,13.785060984426964,1.0,No
202,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,XML,13.515716746081369,1.0,No
203,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Compressed XML,13.5995060079298,1.0,No
204,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Peer-to-peer,Unformatted data,13.441783385453428,1.0,No
205,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Client-Server,XML,14.184577049422476,1.0,No
206,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Client-Server,Compressed XML,14.268366311270961,1.0,No
207,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Client-Server,Unformatted data,14.11064368879449,1.0,No
208,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Push-based,XML,13.726440769685349,1.0,No
209,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Push-based,Compressed XML,13.810230031533795,1.0,No
210,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),3G on Droid,sqLite,Push-based,Unformatted data,13.652507409057408,1.0,No
211,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,XML,13.576542765713548,1.0,No
212,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Compressed XML,13.660332027561893,1.0,No
213,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Peer-to-peer,Unformatted data,13.502609405085579,1.0,No
214,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Client-Server,XML,14.245403069054621,1.0,No
215,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Client-Server,Compressed XML,14.329192330902998,1.0,No
216,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Client-Server,Unformatted data,14.171469708426635,1.0,No
217,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Push-based,XML,13.78726678931747,1.0,No
218,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Push-based,Compressed XML,13.871056051165965,1.0,No
219,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,MySQL,Push-based,Unformatted data,13.713333428689605,1.0,No
220,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,XML,13.443989190343922,1.0,No
221,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,Compressed XML,13.52777845219241,1.0,No
222,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Peer-to-peer,Unformatted data,13.370055829716005,1.0,No
223,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Client-Server,XML,14.112849493685024,1.0,No
224,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Client-Server,Compressed XML,14.196638755533442,1.0,No
225,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Client-Server,Unformatted data,14.038916133057132,1.0,No
226,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Push-based,XML,13.654713213947867,1.0,No
227,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Push-based,Compressed XML,13.738502475796352,1.0,No
228,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Nexus I (HTC),Bluetooth,sqLite,Push-based,Unformatted data,13.580779853320026,1.0,No
229,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Peer-to-peer,XML,13.89973334246176,1.0,No
230,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Peer-to-peer,Compressed XML,13.98352260431009,1.0,No
231,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Peer-to-peer,Unformatted data,13.825799981833724,1.0,No
232,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Client-Server,XML,14.56859364580283,1.0,No
233,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Client-Server,Compressed XML,14.652382907651214,1.0,No
234,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Client-Server,Unformatted data,14.494660285174788,1.0,No
235,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Push-based,XML,14.110457366065704,1.0,No
236,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Push-based,Compressed XML,14.194246627914172,1.0,No
237,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,MySQL,Push-based,Unformatted data,14.036524005437727,1.0,No
238,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Peer-to-peer,XML,13.767179767092129,1.0,No
239,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Peer-to-peer,Compressed XML,13.850969028940533,1.0,No
240,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Peer-to-peer,Unformatted data,13.693246406464143,1.0,No
241,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Client-Server,XML,14.436040070433172,1.0,No
242,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Client-Server,Compressed XML,14.51982933228167,1.0,No
243,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Client-Server,Unformatted data,14.362106709805326,1.0,No
244,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Push-based,XML,13.97790379069616,1.0,No
245,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Push-based,Compressed XML,14.06169305254456,1.0,No
246,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Wifi,sqLite,Push-based,Unformatted data,13.903970430068128,1.0,No
247,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,XML,13.680042058248597,1.0,No
248,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Compressed XML,13.763831320097033,1.0,No
249,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Peer-to-peer,Unformatted data,13.606108697620689,1.0,No
250,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Client-Server,XML,14.34890236158979,1.0,No
251,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Compressed XML,14.432691623438185,1.0,No
252,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Client-Server,Unformatted data,14.2749690009618,1.0,No
253,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Push-based,XML,13.890766081852624,1.0,No
254,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Push-based,Compressed XML,13.974555343701004,1.0,No
255,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,MySQL,Push-based,Unformatted data,13.816832721224632,1.0,No
256,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,XML,13.54748848287911,1.0,No
257,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Compressed XML,13.631277744727521,1.0,No
258,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Peer-to-peer,Unformatted data,13.473555122251131,1.0,No
259,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Client-Server,XML,14.216348786220125,1.0,No
260,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Client-Server,Compressed XML,14.300138048068595,1.0,No
261,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Client-Server,Unformatted data,14.142415425592166,1.0,No
262,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Push-based,XML,13.758212506483064,1.0,No
263,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Push-based,Compressed XML,13.842001768331416,1.0,No
264,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Nexus I,sqLite,Push-based,Unformatted data,13.684279145855005,1.0,No
265,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,XML,13.85349510410432,1.0,No
266,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Compressed XML,13.937284365952745,1.0,No
267,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Peer-to-peer,Unformatted data,13.779561743476416,1.0,No
268,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Client-Server,XML,14.522355407445435,1.0,No
269,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Client-Server,Compressed XML,14.606144669293824,1.0,No
270,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Client-Server,Unformatted data,14.448422046817484,1.0,No
271,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Push-based,XML,14.06421912770826,1.0,No
272,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Push-based,Compressed XML,14.148008389556816,1.0,No
273,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,MySQL,Push-based,Unformatted data,13.99028576708035,1.0,No
274,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,XML,13.720941528734762,1.0,No
275,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Compressed XML,13.804730790583234,1.0,No
276,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Peer-to-peer,Unformatted data,13.647008168106854,1.0,No
277,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Client-Server,XML,14.389801832075868,1.0,No
278,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Client-Server,Compressed XML,14.473591093924309,1.0,No
279,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Client-Server,Unformatted data,14.315868471447878,1.0,No
280,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Push-based,XML,13.93166555233873,1.0,No
281,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Push-based,Compressed XML,14.015454814187155,1.0,No
282,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),3G on Droid,sqLite,Push-based,Unformatted data,13.857732191710761,1.0,No
283,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,XML,13.781767548366854,1.0,No
284,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Compressed XML,13.865556810215278,1.0,No
285,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Peer-to-peer,Unformatted data,13.707834187738897,1.0,No
286,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Client-Server,XML,14.450627851707948,1.0,No
287,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Client-Server,Compressed XML,14.534417113556401,1.0,No
288,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Client-Server,Unformatted data,14.37669449108001,1.0,No
289,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Push-based,XML,13.992491571970925,1.0,No
290,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Push-based,Compressed XML,14.076280833819354,1.0,No
291,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,MySQL,Push-based,Unformatted data,13.91855821134293,1.0,No
292,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,XML,13.649213972997348,1.0,No
293,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Compressed XML,13.733003234845782,1.0,No
294,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Peer-to-peer,Unformatted data,13.575280612369315,1.0,No
295,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Client-Server,XML,14.31807427633838,1.0,No
296,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Client-Server,Compressed XML,14.401863538186863,1.0,No
297,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Client-Server,Unformatted data,14.244140915710448,1.0,No
298,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Push-based,XML,13.859937996601346,1.0,No
299,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Push-based,Compressed XML,13.94372725844975,1.0,No
300,GPS,OpenIntent,Explicit,XMPP (Open Fire),Cache on server,Droid (Motorola),Bluetooth,sqLite,Push-based,Unformatted data,13.786004635973368,1.0,No
301,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,XML,14.131295558881114,1.0,No
302,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Compressed XML,14.215084820729645,1.0,No
303,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Peer-to-peer,Unformatted data,14.057362198253195,1.0,No
304,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Client-Server,XML,14.80015586222232,1.0,No
305,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Client-Server,Compressed XML,14.883945124070706,1.0,No
306,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Client-Server,Unformatted data,14.726222501594274,1.0,No
307,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Push-based,XML,14.342019582485063,1.0,No
308,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Push-based,Compressed XML,14.42580884433354,1.0,No
309,GPS,OpenIntent,Explicit,XMPP (Open Fire),Preloaded (ESRI),Nexus I (HTC),Wifi,MySQL,Push-based,Unformatted data,14.268086221857125,1.0,No
